method,episode,episode_reward,avg_delay,avg_energy,avg_deadline_violation,feasible_ratio,episode_steps
Proposed_full_stage2,31,-43189.744774677645,19.474291927705075,24.0001314428218,0.0,0.5,20
Proposed_full_stage2,32,-42362.02432109436,19.672518181395066,24.000041177881208,0.0,0.65,20
Proposed_full_stage2,33,-41090.78282536869,18.798877049694593,24.000140362572786,0.0,0.6,20
Proposed_full_stage2,34,-40554.950771661504,18.70610530104324,24.00007385123148,0.0,0.65,20
Proposed_full_stage2,35,-42348.389039984315,19.076140389726852,24.000105787378725,0.0,0.5,20
Proposed_full_stage2,36,-44413.679117374566,20.295984636987058,24.000048844633415,0.0,0.55,20
Proposed_full_stage2,37,-43079.56067765905,19.317151327087295,24.00015272839,0.0,0.5,20
Proposed_full_stage2,38,-44165.87488569111,19.972315595855072,24.000077494690903,0.0,0.5,20
Proposed_full_stage2,39,-45643.37967527768,20.743932801085244,24.00008227254147,0.0,0.5,20
Proposed_full_stage2,40,-44744.73339040144,20.605118588546816,24.00007056548278,0.0,0.6,20
Proposed_full_stage2,41,-44586.39291577129,20.506028537110716,24.000088810717674,0.0,0.6,20
Proposed_full_stage2,42,-44872.88089550183,20.486206146859974,24.000072448865883,0.0,0.0,20
Proposed_full_stage2,43,-43582.46749035151,19.851328406229477,24.000070660434936,0.0,0.55,20
Proposed_full_stage2,44,-43179.18570796011,19.383249609290907,24.000076310007636,0.0,0.5,20
Proposed_full_stage2,45,-44364.50524368036,20.245499664881514,24.000124446644367,0.0,0.55,20
Proposed_full_stage2,46,-42264.32285991936,19.20729325657002,24.000095577993026,0.0,0.55,20
Proposed_full_stage2,47,-43860.537737217666,19.704533039902763,24.000130638245157,0.0,0.5,20
Proposed_full_stage2,48,-42893.25039068212,19.417800965028004,24.00009381767473,0.0,0.55,20
Proposed_full_stage2,49,-41244.95041440986,18.67350797203467,24.00014597325776,0.0,0.55,20
Proposed_full_stage2,50,-43785.1392241563,20.057784387325718,24.000113901360713,0.0,0.6,20
Proposed_full_stage2,51,-46132.92983006051,21.065029528198718,24.000093627547308,0.0,0.55,20
Proposed_full_stage2,52,-41343.53645969142,18.980559393828166,24.000144424775982,0.0,0.6,20
Proposed_full_stage2,53,-44206.12561531569,19.914611836278247,24.000091007037163,0.0,0.5,20
Proposed_full_stage2,54,-44261.75088345542,19.988855234080997,24.00007132546119,0.0,0.5,20
Proposed_full_stage2,55,-44290.523114540585,20.67661143850422,24.00009333166497,0.0,0.65,20
Proposed_full_stage2,56,-42030.75191272329,18.83521656460283,24.000166682415617,0.0,0.5,20
Proposed_full_stage2,57,-45062.408713013814,20.329118977528452,24.000065782294904,0.0,0.5,20
Proposed_full_stage2,58,-43416.11338099126,19.652981031312574,24.00011731043552,0.0,0.5,20
Proposed_full_stage2,59,-42796.017603972396,19.192879288789907,24.000148108104167,0.0,0.5,20
Proposed_full_stage2,60,-41115.28195470893,18.742269207261963,24.000130275593364,0.0,0.6,20
Proposed_full_stage2,61,-41228.414058188704,18.389481097264387,24.000154198453753,0.0,0.5,20
Proposed_full_stage2,62,-43438.086243982776,19.882915342788326,24.000102524144197,0.0,0.6,20
Proposed_full_stage2,63,-45175.704979054455,20.772777615110485,24.000125972288807,0.0,0.6,20
Proposed_full_stage2,64,-41923.09834577856,18.838428733094275,24.00008298785521,0.0,0.5,20
