method,episode,episode_reward,avg_delay,avg_energy,avg_deadline_violation,feasible_ratio,episode_steps
Pure_MADDPG,0,-476554.4414982613,226.56205123113654,36.64246396233693,7.7140434805688205,0.0,20
Pure_MADDPG,1,-392541.3275701782,187.7982525104821,36.44777269758071,2.192978033309615,0.2,20
Pure_MADDPG,2,-443447.2216271958,210.76916372303108,36.56770565478614,8.878188603393792,0.1,20
Pure_MADDPG,3,-473376.3541201364,226.3274726396715,36.773403617670155,5.337476916235973,0.1,20
Pure_MADDPG,4,-449920.70767556137,211.30967219758546,36.634864806236365,11.174331033021577,0.0,20
Pure_MADDPG,5,-517154.6302776465,245.1803438510596,36.29604182553457,9.713238086796263,0.0,20
Pure_MADDPG,6,-382366.29316738265,181.51753005789948,36.53574310428017,4.316323260442135,0.1,20
Pure_MADDPG,7,-404699.22769585025,193.4726344636766,36.44924062707639,2.4134680709798593,0.0,20
Pure_MADDPG,8,-421845.24382407777,201.19562750764425,36.65896002138304,4.123623017166084,0.05,20
Pure_MADDPG,9,-437958.68822149216,208.13652792997786,36.70445363558062,4.51176281520653,0.0,20
Pure_MADDPG,10,-433373.60328514874,207.0984800144917,36.18867012813927,4.56609860034907,0.0,20
Pure_MADDPG,11,-436970.6231146057,209.18516237420832,36.92050674816103,6.299902091500862,0.25,20
Pure_MADDPG,12,-473392.4677886367,226.08124212522458,36.717044730632324,9.019871347914258,0.1,20
Pure_MADDPG,13,-480052.2599812877,229.96773607774904,36.63983945600873,4.919575971704762,0.05,20
Pure_MADDPG,14,-455598.49297707295,217.17571206340432,36.70657840511723,4.549399854835281,0.0,20
Pure_MADDPG,15,-465027.0771801331,221.10078105397687,36.888941473231306,6.3987036697451725,0.0,20
Pure_MADDPG,16,-420835.12398935144,201.19573167901558,35.95525844057374,2.6408201149574406,0.1,20
Pure_MADDPG,17,-415697.6521064421,198.727182016895,36.2632520493983,4.244395753775629,0.05,20
Pure_MADDPG,18,-423110.63931832847,200.13517168360784,36.15204656839241,6.722411417231051,0.05,20
Pure_MADDPG,19,-493013.58068270853,235.99101641545585,36.89682723292262,6.699536157140218,0.05,20
Pure_MADDPG,20,-464833.3629374869,221.2795922923038,36.64597969449726,6.64299529877336,0.05,20
Pure_MADDPG,21,-486737.31412980903,231.1303038656396,36.46864801630012,10.339444317885468,0.0,20
Pure_MADDPG,22,-426266.104988475,203.8799005352409,36.22596918361766,2.7328862926015995,0.0,20
Pure_MADDPG,23,-475083.9201889467,226.23710486812752,36.53475741892584,6.2191747469494185,0.0,20
