method,episode,episode_reward,avg_delay,avg_energy,avg_deadline_violation,feasible_ratio,episode_steps
Random,0,-482593.517631646,229.85536437914084,25.748899148587533,18.81885707366804,0.15,20
Random,1,-371339.61128500995,179.23171256665756,25.481121873232386,7.85019642827839,0.2,20
Random,2,-443041.2900754227,211.84330530036428,25.460777191347265,15.036045202575469,0.1,20
Random,3,-413634.9086549407,200.74802111306582,25.71182589182998,7.499891478865967,0.25,20
Random,4,-484758.04432986863,228.16134852731437,25.36059336324912,23.668930655961656,0.0,20
Random,5,-478326.96312754735,230.62567091388524,26.069803908100887,12.219607561203906,0.25,20
Random,6,-362636.558324364,174.69384462766084,25.73170824903155,8.142694679225379,0.25,20
Random,7,-415176.7300244816,199.06231675941314,25.373337934675007,12.136946140433835,0.15,20
Random,8,-435374.80028139876,210.07823084536594,25.836278514353687,10.40548247780587,0.2,20
Random,9,-455357.3405948594,217.57859671655538,25.511245873509093,15.29193489527438,0.15,20
Random,10,-442041.86881789414,210.78019094237098,25.814264237810676,15.704881483250162,0.2,20
Random,11,-384437.2411824461,186.88886532868779,25.675937761903633,6.77176263003769,0.3,20
Random,12,-481104.6157476347,228.55440634524052,25.704791669082375,18.82089448296898,0.1,20
Random,13,-504316.2177048093,241.68834747778655,25.944913313565365,16.378009179268975,0.1,20
Random,14,-453872.57222965464,217.58555761292374,26.013299088857888,14.530146251106814,0.25,20
Random,15,-487595.36778335733,232.7402713041876,26.14740548370393,17.48184726457955,0.05,20
Random,16,-424773.55494907225,205.49482816333813,25.00929705408253,8.974091865782512,0.3,20
Random,17,-423402.20827618934,202.90580216898508,25.60217172577982,13.273055509550641,0.1,20
Random,18,-417253.3407022969,201.34779561570684,24.987496729317197,9.617304005155063,0.25,20
Random,19,-528482.2915636854,249.8605511997761,26.196643145412473,24.247206274424997,0.0,20
Random,20,-465977.732777732,222.55777255397493,26.056332194942662,15.762896734373502,0.1,20
Random,21,-504475.2378391329,236.15507406164693,25.988119706724433,27.165666721244055,0.1,20
Random,22,-421503.9587498241,202.19632044044016,25.868565542813297,12.393447860617268,0.2,20
Random,23,-474010.0197877874,226.65293611462863,26.047603582132076,15.352847619742525,0.15,20
Random,24,-426596.78758484154,203.9363481577972,26.110844809821817,13.326225482926116,0.2,20
Random,25,-413197.51889643277,197.8265381569497,25.660254056664066,12.441797753190965,0.15,20
Random,26,-440605.8900571635,211.2016912204997,25.93803264441999,13.33332022405852,0.2,20
Random,27,-448780.1751588973,214.48846486838028,25.875566358877613,14.680710213421168,0.2,20
Random,28,-370792.16902897175,179.55743685407916,25.803031970140843,6.9314357959213195,0.4,20
Random,29,-400471.63313520944,192.50794612697106,25.67702355453506,10.480142518889819,0.25,20
Random,30,-509398.4747788863,245.25300367567053,25.859810214976413,15.309965430061476,0.1,20
Random,31,-474675.0577097419,226.7487819911862,25.889626201106314,16.143870064875422,0.15,20
Random,32,-384833.13413040736,186.8857194540454,25.56534705153546,7.122998332882384,0.2,20
Random,33,-475601.96837491513,229.82174743918966,25.823819173940535,11.70586715384907,0.25,20
Random,34,-431314.8314760711,207.30602499883253,25.548486493504672,12.944127337682858,0.1,20
Random,35,-375944.439811746,182.07462938032813,25.804785975911763,6.746147828706613,0.15,20
Random,36,-441514.3694562268,213.53249379749028,25.848614105737813,9.468880368824237,0.05,20
Random,37,-398922.6947431208,192.61979256071393,25.199269517552956,8.678017731105607,0.2,20
Random,38,-345550.1938033919,168.91151094244105,25.52471196838878,2.7540696794635418,0.35,20
Random,39,-427809.21947819745,203.25443960632475,26.025607241596504,16.358971129333504,0.2,20
Random,40,-431562.91974584,209.34004016477812,25.55365655885164,8.701190234622677,0.25,20
Random,41,-389222.5643832961,189.02363401317243,25.60767758989158,7.014820311701557,0.2,20
Random,42,-438984.7866148039,209.46175154417023,25.250729137511193,15.586096816857003,0.0,20
Random,43,-440087.7095677945,211.93659718493842,25.840126897980827,11.429235964071427,0.2,20
Random,44,-433156.3667237472,205.60714869348013,26.087261711852335,16.493605188680366,0.2,20
Random,45,-414841.76258180034,198.7529316117653,25.72422876156307,12.755524424061356,0.1,20
Random,46,-509055.6865514431,242.28330268151845,26.044138045552472,19.951034993970936,0.1,20
Random,47,-488746.3864908678,231.41276323493398,25.5890196648922,20.848289982930215,0.15,20
Random,48,-387350.39301579515,186.31657987830982,25.806741213400386,9.687053814743077,0.2,20
Random,49,-435743.1683682374,207.29731906053343,25.017572486321548,16.719056323059576,0.1,20
Random,50,-464487.8566434927,221.208195489036,26.054213795944843,17.339234059434848,0.1,20
Random,51,-465767.3792184247,223.95747053854666,26.09755350498029,12.800366974999367,0.1,20
Random,52,-371861.55731536786,179.77081017186376,25.471994598664057,8.346469486304374,0.3,20
Random,53,-440580.33627602505,212.05436186421343,25.946708904517568,11.424034912287365,0.15,20
