method,episode,episode_reward,avg_delay,avg_energy,avg_deadline_violation,feasible_ratio,episode_steps
Greedy,0,-615700.3951128131,217.29384202468935,506.7337174687483,6.605085963211306,0.0,20
Greedy,1,-570447.2103022415,196.44290151707773,506.4360405877339,2.3446312938339244,0.0,20
Greedy,2,-590193.1517552438,205.02891646966054,506.48379691849925,5.671533563085115,0.0,20
Greedy,3,-637017.70883995,228.64650519773346,506.80392133187996,4.788743636822419,0.0,20
Greedy,4,-600625.0858904449,209.19958568337466,506.50603227656285,7.072886508518835,0.0,20
Greedy,5,-623508.577596971,221.10041293244694,507.01168606453564,6.4590494131651015,0.0,20
Greedy,6,-484901.97823455656,154.09659840342871,506.77847088947436,1.4696119581297622,0.0,20
Greedy,7,-538569.1292381057,180.29670507514544,506.3606815975419,3.0684881333163814,0.0,20
Greedy,8,-550460.4741235579,185.87962287842169,506.58705383620816,3.9977664501117474,0.0,20
Greedy,9,-594416.1429213709,207.42121409774353,506.7343299610525,4.438714017340826,0.0,20
Greedy,10,-567056.7560414335,194.47258177794168,506.429914241564,3.457664561949623,0.0,20
Greedy,11,-517723.0145119595,170.3146351609509,506.3294631585877,3.0094885977188652,0.0,20
Greedy,12,-594678.2170535647,206.1699025005024,507.0217933354505,6.910427892863444,0.0,20
Greedy,13,-621315.4418458429,221.1634564065108,507.07940625118056,4.208134559830437,0.0,20
Greedy,14,-605391.830135364,213.5682091607373,506.5290995207305,3.8002379400351005,0.0,20
Greedy,15,-653100.8719627543,235.38713659630383,507.42101896835203,7.19242648640882,0.0,20
Greedy,16,-548681.5100189208,186.3401841905151,506.390265306534,1.1377573915733599,0.0,20
Greedy,17,-550247.4944489772,185.7284124091149,506.68652164816876,4.3781897992857015,0.0,20
Greedy,18,-549150.6585654923,184.7823620677984,506.38387297417785,4.5080133493982215,0.0,20
Greedy,19,-617351.5957961227,218.96260252419052,507.1895196753766,4.738355616406904,0.0,20
Greedy,20,-572242.1473864388,197.04715489984838,507.0791569387143,2.9091843655805647,0.0,20
Greedy,21,-617364.0195536597,216.91137206954153,506.9930737823173,8.52087751403051,0.0,20
Greedy,22,-580432.8820504143,200.8111095875651,506.58182129652306,4.062469515754057,0.0,20
Greedy,23,-554316.2799415848,187.96455019540176,506.7557182298262,3.1487592329326484,0.0,20
Greedy,24,-607984.2816427293,212.38942298630317,506.8481904028064,7.886104085802984,0.0,20
Greedy,25,-552420.7711790329,185.81802327499258,506.68337441744745,5.571696320308322,0.0,20
Greedy,26,-564320.0804611766,193.19552660141173,506.420095348605,3.1322348225755485,0.0,20
Greedy,27,-581809.9548531956,201.69749589729278,506.5778155643203,3.3438012159461317,0.0,20
Greedy,28,-603112.9363325427,211.07027629372178,506.9791980573905,6.240412035370563,0.0,20
Greedy,29,-523017.8921467891,173.46517168616626,506.3236274638888,1.079912977245319,0.0,20
Greedy,30,-618647.5721386392,219.38926432882604,507.1717891688959,6.161365834519776,0.0,20
Greedy,31,-586337.3139459335,204.1136563475797,506.5854618390602,3.1024749226822212,0.0,20
Greedy,32,-569889.6065983847,196.03674046873283,506.5727523798936,3.873608531428421,0.0,20
Greedy,33,-551098.4808501222,186.979147064698,506.58825100211305,2.902663658546025,0.0,20
Greedy,34,-583959.8734092514,202.39802642929766,506.46430469777897,5.242673249515067,0.0,20
Greedy,35,-542842.9392843684,182.58226364345643,506.5533542870336,2.716813217991036,0.0,20
Greedy,36,-514118.7010327002,169.44334646451696,507.20293732725656,0.38566216764593475,0.0,20
Greedy,37,-498189.2583376871,159.99431334367674,506.2649251067085,3.121611577517462,0.0,20
Greedy,38,-481233.16917373246,153.1524757884872,506.2211674275155,0.07067114149832374,0.0,20
Greedy,39,-553052.3224078577,186.17774284687582,506.79637109254537,5.757368871118261,0.0,20
Greedy,40,-563828.2611081236,193.987731108829,506.42690067188306,1.675524795020668,0.0,20
Greedy,41,-491650.5287595362,157.9709090420743,506.3160357824352,1.485761816069132,0.0,20
Greedy,42,-581572.7030388558,202.0160022362422,506.6438716097626,2.877188728758871,0.0,20
Greedy,43,-583751.6002128959,202.4736203879612,506.4757998580204,4.241331739255801,0.0,20
Greedy,44,-561248.0630982163,190.47207434788513,506.67763022567226,5.129676206811816,0.0,20
Greedy,45,-584931.5524305562,202.32354835623272,506.6247260417632,5.651307395156351,0.0,20
Greedy,46,-585178.0181674558,203.62097496338706,506.80322671669563,3.2761000911220677,0.0,20
Greedy,47,-592084.0354987135,204.4957860823079,506.4799347692683,7.928909989076627,0.0,20
Greedy,48,-518786.61815427,170.08270699591927,506.309116341386,3.979154496194302,0.0,20
Greedy,49,-572609.8828493829,195.38679845796702,506.43687297004817,7.225064786790078,0.0,20
Greedy,50,-606115.3529538615,211.62729278921637,506.5202662460667,8.46514941289549,0.0,20
Greedy,51,-540662.2601188881,182.24476097059568,507.14667142867967,1.2109413348135583,0.0,20
Greedy,52,-513765.5241188302,169.14244466996672,506.34388523873986,1.5140955058489978,0.0,20
Greedy,53,-568755.2572053627,195.27223441706695,506.43839311165465,3.1550618620777184,0.0,20
Greedy,54,-618413.6330597237,216.90849175874186,507.0867840005253,9.090452956058314,0.0,20
Greedy,55,-549753.4043367162,186.13706641267282,506.5817489547632,3.8096077222165357,0.0,20
Greedy,56,-534849.4219724535,177.79864701415104,506.47067861004973,4.139774593396904,0.0,20
Greedy,57,-579177.8986370988,201.08981045523208,506.8851266963271,1.681777637944983,0.0,20
Greedy,58,-524829.3358154984,174.11903698744413,506.3296814079994,1.791467900746182,0.0,20
Greedy,59,-629726.4555602247,223.650843893243,506.87070153593066,7.103121362110525,0.0,20
Greedy,60,-551741.077615635,188.0124662687883,506.8564760258276,1.3486146434371225,0.0,20
Greedy,61,-581896.5531677922,201.05448225527022,506.46514589301603,4.618382683841608,0.0,20
Greedy,62,-554291.9878402737,189.10752461063265,506.89174225104125,1.5692081477451025,0.0,20
Greedy,63,-591189.3840145016,206.5293127467347,506.4901715694509,3.7963160007376002,0.0,20
Greedy,64,-601782.0326666172,211.58932692637592,506.5116181815223,3.477110039151171,0.0,20
