method,episode,episode_reward,avg_delay,avg_energy,avg_deadline_violation,feasible_ratio,episode_steps
Greedy,0,-253915.5646430653,121.30452096660318,39.95315984974535,0.1436846925612169,0.3,20
Greedy,1,-218305.0773402517,103.6606185864564,39.814490132566526,0.0,0.3,20
Greedy,2,-228508.6516901275,109.01553694129575,39.3339550283821,0.013246537516806711,0.35,20
Greedy,3,-250402.73977398477,118.61410354126033,39.25905380906087,0.8630893672483475,0.3,20
Greedy,4,-227564.72582992804,106.6979586029507,42.433513324271956,0.6095431733777176,0.15,20
Greedy,5,-265966.5186018511,126.36313643203792,40.7884372897817,1.296425253302092,0.2,20
Greedy,6,-180809.6184791018,84.57755960987367,39.793445654252885,0.0,0.3,20
Greedy,7,-228407.45676650805,107.99568753798545,39.82807854507111,0.09274637389289797,0.25,20
Greedy,8,-214847.24150840577,101.77947389277278,38.22194469684466,0.3438551776597157,0.3,20
Greedy,9,-238965.41588052863,113.40280971898305,38.88529851486201,0.30077317268281367,0.25,20
Greedy,10,-217231.50963060767,102.40762196398248,40.44627096642539,0.4027192326153667,0.3,20
Greedy,11,-207867.9863160764,98.37846710999703,39.99373521151549,0.013105191232022584,0.35,20
Greedy,12,-245457.1514371562,116.04662536208055,40.022357769863035,0.8524777755496622,0.15,20
Greedy,13,-253200.3964917459,120.88117108523852,40.405568103750625,0.4160146415894953,0.3,20
Greedy,14,-247115.10934880254,117.55955328387786,41.69578050894657,0.15268753608936764,0.25,20
Greedy,15,-262280.82214846544,124.90582977596664,41.73934988777647,0.6818356530714713,0.25,20
Greedy,16,-201106.1851162468,94.58949773120605,40.15863848922886,0.0,0.3,20
Greedy,17,-210498.99367365235,99.55559573258736,41.01943674953025,0.26665269407445713,0.35,20
Greedy,18,-218716.1781523951,102.80710174206035,38.466436319541586,1.0179788729706252,0.25,20
Greedy,19,-252741.7482740242,120.40390306816035,42.9960094575765,0.059877896497290806,0.3,20
Greedy,20,-236425.8459367682,112.01488941100543,39.60732702018679,0.5805968980366485,0.3,20
Greedy,21,-250914.61435650254,118.86127878413788,41.64148346359412,0.93036530360877,0.2,20
Greedy,22,-232041.3600724142,109.67336756306045,41.04691610542267,0.3510978682828371,0.3,20
Greedy,23,-237662.5917003798,111.94348182910953,41.03078980083986,0.0,0.2,20
Greedy,24,-248361.29981184413,117.38248720919987,39.912257732050975,1.5172633100984563,0.2,20
Greedy,25,-216359.3314377644,101.6192765121362,39.525745056622085,1.0916830255217163,0.2,20
Greedy,26,-230406.88237354273,109.37533523970471,40.490553829975596,0.07342015349570499,0.3,20
Greedy,27,-235777.47642109325,111.02753776141552,42.61936142251879,0.061357246281028566,0.2,20
Greedy,28,-250383.29514331356,118.82653307060767,40.09113167487021,1.6114297594513467,0.3,20
Greedy,29,-191861.19845997507,89.81978551536625,40.11001322008588,0.049357468374575574,0.25,20
Greedy,30,-265403.8015080079,126.58454133062116,40.97657203631894,1.4538120356888102,0.3,20
Greedy,31,-241763.58207270587,114.60283939031187,41.921770234076305,0.0682168193107767,0.3,20
Greedy,32,-224269.2185995943,106.93196483323675,39.679105201816704,0.0799529556218598,0.35,20
Greedy,33,-231949.85390728663,109.79643577117145,43.19631703511552,0.4804060017088247,0.3,20
Greedy,34,-242072.27560348646,114.91765506729806,41.03137383268766,0.26763425888787307,0.35,20
Greedy,35,-202613.28657713957,95.04948152292084,38.78770625738686,0.4946615739337979,0.2,20
Greedy,36,-217818.2950045669,103.11787070514319,39.12885523093948,0.0,0.3,20
Greedy,37,-205069.64221702117,95.92659581598323,41.87702042475434,0.7338042556510855,0.25,20
Greedy,38,-187818.03465088992,87.69801241052062,41.248809360264325,0.0,0.25,20
Greedy,39,-229817.66799904342,108.85607054039221,40.11682028158562,0.7270963012930635,0.25,20
Greedy,40,-225885.03857060833,106.6039536433454,43.412217812539545,0.0,0.3,20
Greedy,41,-187137.60919460666,87.85003442478339,40.27042003991873,0.0,0.35,20
Greedy,42,-231278.50221949536,110.26352534719119,38.834295749557235,0.005630409963231209,0.3,20
Greedy,43,-242434.57444995025,114.67300254849877,42.28913588318433,0.5337778706293127,0.3,20
Greedy,44,-231102.09670554617,108.74752641400251,42.59782052029162,0.7775825910861272,0.25,20
Greedy,45,-241719.62229855315,114.60380576393655,40.552420888246324,0.6170813471485902,0.25,20
Greedy,46,-252726.7904395129,119.7867722642358,39.87789154854511,1.3606913452293217,0.35,20
Greedy,47,-232563.2489179476,110.35881874963495,38.49877741154374,0.6756042217695439,0.25,20
Greedy,48,-202396.82688975998,94.7258311939444,41.417897444188895,0.6146906827728543,0.2,20
Greedy,49,-234823.21948225016,110.91083954993186,40.30187413582081,1.3607392578286466,0.3,20
Greedy,50,-259996.40553992754,122.85255330333919,41.822985844914555,2.2246651955851293,0.15,20
Greedy,51,-241793.0562179981,114.72640368012428,42.728505193287745,0.0,0.3,20
Greedy,52,-219181.28463052723,104.10398556896648,39.77277825600424,0.5904642606143089,0.4,20
Greedy,53,-243760.39064453487,116.68417321590626,36.27288957716886,0.6526017940482717,0.25,20
Greedy,54,-236031.4853919032,110.57676859095332,42.040537126680604,1.908397725055324,0.2,20
Greedy,55,-229818.0933545598,108.74683655361764,42.42019111032015,0.6726227362583208,0.25,20
Greedy,56,-224030.20647115866,104.94314162302005,41.832621715570085,0.47602089889372456,0.2,20
Greedy,57,-239602.21578646498,113.73832356051616,37.925630701826194,0.25124262850993606,0.2,20
Greedy,58,-224575.70161443495,105.83224944361231,42.57625865611519,0.43193736251938264,0.25,20
Greedy,59,-256546.5360231949,121.81571949390589,39.07522037259532,0.6876443219414974,0.2,20
Greedy,60,-215623.70099408118,102.49314417396381,39.65632121385789,0.0,0.4,20
Greedy,61,-226865.91731882936,106.72858204125828,41.35317997626379,0.18019771345004437,0.15,20
Greedy,62,-231917.85863461625,110.28452141647251,39.92530744461646,0.0,0.35,20
Greedy,63,-225541.18092827007,106.87376057007023,40.846172686050046,0.0,0.3,20
Greedy,64,-244794.07449834794,115.63053063039877,40.169406228741714,0.9667187429079641,0.25,20
Greedy,65,-187626.26611200895,88.62004858871532,38.48207342998727,0.0,0.3,20
Greedy,66,-206277.8782477962,97.54410638121472,38.282399658396685,0.14750812621947382,0.3,20
Greedy,67,-205498.78406013423,96.77855309275742,39.44447968850293,0.0,0.25,20
Greedy,68,-205873.6436536493,97.11640604788228,41.024039679742415,0.7786548357786647,0.35,20
Greedy,69,-221143.78755402865,104.75379293481576,39.186915497557166,0.0,0.25,20
Greedy,70,-209744.64504232176,98.12957873469692,42.01965537299883,0.1466585593819481,0.25,20
Greedy,71,-191825.2747126494,90.34927662372354,38.922880406653775,0.0,0.25,20
Greedy,72,-239350.7422213136,114.03208665589935,39.71838418363287,0.004103204069673616,0.25,20
Greedy,73,-193404.98160767826,90.4393859539653,40.090500113850744,0.08063066835397574,0.25,20
Greedy,74,-222174.10428804733,104.78251334401325,40.357172417095576,0.7133928514826813,0.25,20
Greedy,75,-207282.43204304704,97.46621138810579,41.00809978337573,0.0,0.25,20
Greedy,76,-238102.33352316235,112.82421977786173,41.255031252725274,0.0,0.25,20
Greedy,77,-235235.53137688327,111.39740842577059,41.16176616358486,0.0,0.25,20
Greedy,78,-204346.76216004323,96.81818075690677,38.90074950709551,0.0,0.3,20
Greedy,79,-190275.6198541943,89.20439079332611,38.86774379104522,0.21419390765068655,0.25,20
Greedy,80,-230609.0561980132,109.769273209064,41.07821880244664,0.18375719621874734,0.3,20
Greedy,81,-190909.81108032496,90.1691508737763,39.13234170866143,0.30664801850568396,0.3,20
Greedy,82,-215467.90379183897,101.08593505678574,42.48794950486431,0.0840642040603937,0.15,20
Greedy,83,-246580.66407050646,118.06425258475971,37.85480035942903,0.23396304130655388,0.3,20
Greedy,84,-254577.3893150943,121.10315514750494,42.12423411483488,0.4720688828922798,0.2,20
Greedy,85,-189260.38199652635,87.93468149561212,42.83594015480446,0.0,0.3,20
Greedy,86,-222608.60273689427,105.67478025438602,39.201368341328404,0.09023266120975001,0.25,20
Greedy,87,-232976.58482337775,110.4346923572452,38.75446051703183,0.2907679657031942,0.25,20
Greedy,88,-231657.03328084332,110.85376599560212,36.97037363817789,0.41421725198285164,0.3,20
Greedy,89,-253413.14949334078,120.35222413307888,40.172659723380725,1.1014346053899664,0.3,20
Greedy,90,-226439.91098693377,107.77346630224903,39.325935721175895,0.3506810167209006,0.35,20
Greedy,91,-270641.74408046505,129.18648221583683,38.51519132080523,1.2235472118571245,0.35,20
Greedy,92,-238110.89192916112,112.56092232152969,42.84595118755992,0.8567775540444303,0.25,20
Greedy,93,-229506.98104271208,108.5251094953849,42.88441993312351,0.2711389697566265,0.3,20
Greedy,94,-245322.9419461319,116.0526769753906,39.61689413059817,0.9123810367109136,0.25,20
Greedy,95,-252780.2685825686,119.88642292696117,39.72999358368387,1.2481093227767939,0.25,20
Greedy,96,-225976.44841478826,106.73622717139526,41.804666393613914,0.1338572904130107,0.25,20
Greedy,97,-218821.65318527046,103.39437836158451,39.82505952116021,0.0,0.25,20
Greedy,98,-235693.15871458696,111.38843713939013,43.2804200366469,0.13559323869519985,0.25,20
Greedy,99,-219042.70932738052,103.23327238701128,40.428695202495135,0.4416987222099943,0.2,20
