method,episode,episode_reward,avg_delay,avg_energy,avg_deadline_violation,avg_ratio_violation,avg_assoc_violation,avg_schedule_violation,avg_candidate_violation,avg_bw_violation,avg_cpu_violation,avg_rate_violation,avg_nan_count,feasible_ratio,episode_steps
Proposed_full_stage2_fix,0,-150922.273394087,114.54421900532887,505.7441190795049,0.0,0.0,0.0,0.0,0.0,7.993605777301127e-16,0.0,0.0,0.0,0.8,20
Proposed_full_stage2_fix,1,-159923.67470246085,111.51793980255047,505.55283726939206,0.0,0.0,0.0,0.0,0.0,1.6875389974302379e-15,0.0,0.0,0.0,0.75,20
Proposed_full_stage2_fix,2,-162295.7297494454,118.16198272714924,505.80198066479716,0.0,0.0,0.0,0.0,0.0,1.0658141036401502e-15,0.0,0.0,0.0,0.75,20
Proposed_full_stage2_fix,3,-153263.00965274716,121.6161497313982,505.67991316970785,0.0,0.0,0.0,0.0,0.0,7.105427357601002e-16,0.0,0.0,0.0,0.85,20
Proposed_full_stage2_fix,4,-121281.53983564154,100.61536844758936,505.7104008296072,0.0,0.0,0.0,0.0,0.0,9.769962616701378e-16,0.0,0.0,0.0,0.9,20
Proposed_full_stage2_fix,5,-120944.5261634294,98.42430557772737,505.6913351384181,0.0,0.0,0.0,0.0,0.0,2.1316282072803005e-15,0.0,0.0,0.0,0.9,20
Proposed_full_stage2_fix,6,-140006.96003176548,108.04100137434469,505.80763099135703,0.0,0.0,0.0,0.0,0.0,1.4210854715202005e-15,0.0,0.0,0.0,0.85,20
Proposed_full_stage2_fix,7,-155892.3626892766,119.43651404841087,505.6353956720171,0.0,0.0,0.0,0.0,0.0,5.329070518200751e-16,0.0,0.0,0.0,0.8,20
Proposed_full_stage2_fix,8,-142718.85616503362,102.44396767047624,505.7247377895542,0.0,0.0,0.0,0.0,0.0,7.105427357601002e-16,0.0,0.0,0.0,0.8,20
Proposed_full_stage2_fix,9,-164167.1394468143,118.81851451547084,505.7587284477498,0.0,0.0,0.0,0.0,0.0,8.881784197001252e-16,0.0,0.0,0.0,0.75,20
Proposed_full_stage2_fix,10,-134269.90052003472,103.72004329029036,505.6659057195716,0.0,0.0,0.0,0.0,0.0,1.3322676295501878e-15,0.0,0.00014688537018875853,0.0,0.85,20
Proposed_full_stage2_fix,11,-145748.873618632,111.04186308821716,505.7815494553409,0.0,0.0,0.0,0.0,0.0,1.0658141036401502e-15,0.0,0.0,0.0,0.85,20
Proposed_full_stage2_fix,12,-165015.29595153523,117.24907734555617,505.7196074036327,0.0,0.0,0.0,0.0,0.0,2.1316282072803005e-15,0.0,0.0,0.0,0.0,20
Proposed_full_stage2_fix,13,-125227.17497260227,105.38847353448573,505.72124370166165,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.9,20
Proposed_full_stage2_fix,14,-146637.10723719324,120.12073800488119,505.8373066848728,0.0,0.0,0.0,0.0,0.0,1.3322676295501878e-15,0.0,0.0,0.0,0.9,20
Proposed_full_stage2_fix,15,-143380.9445455862,94.92158317196548,505.7098237854042,0.0,0.0,0.0,0.0,0.0,1.4210854715202005e-15,0.0,0.0,0.0,0.75,20
Proposed_full_stage2_fix,16,-163076.0502029702,115.64059555726007,505.74032362457854,0.0,0.0,0.0,0.0,0.0,1.865174681370263e-15,0.0,0.0,0.0,0.75,20
Proposed_full_stage2_fix,17,-152822.07410022974,113.87855244591012,505.68179755566916,0.0,0.0,0.0,0.0,0.0,2.1316282072803005e-15,0.0,0.0,0.0,0.8,20
Proposed_full_stage2_fix,18,-165894.03166042967,124.08015248471568,505.787053405983,0.0,0.0,0.0,0.0,0.0,1.0658141036401502e-15,0.0,0.0,0.0,0.8,20
Proposed_full_stage2_fix,19,-143203.64694698728,102.18723752747194,505.6122482868418,0.0,0.0,0.0,0.0,0.0,1.0658141036401502e-15,0.0,0.0,0.0,0.8,20
Proposed_full_stage2_fix,20,-114819.77027145057,104.71111457501327,505.68773827017577,0.0,0.0,0.0,0.0,0.0,1.7763568394002506e-16,0.0,0.0,0.0,1.0,20
Proposed_full_stage2_fix,21,-119085.01507290392,97.31242045224928,505.67334329298944,0.0,0.0,0.0,0.0,0.0,1.5099033134902129e-15,0.0,0.0,0.0,0.9,20
Proposed_full_stage2_fix,22,-149870.72343177264,104.5392637431006,505.66546689039194,0.0,0.0,0.0,0.0,0.0,1.5987211554602255e-15,0.0,0.0,0.0,0.75,20
Proposed_full_stage2_fix,23,-146034.79431125673,113.66203468959029,505.7639280778909,0.0,0.0,0.0,0.0,0.0,1.3322676295501878e-15,0.0,0.0,0.0,0.85,20
Proposed_full_stage2_fix,24,-156642.67380965722,119.67367573287348,505.7981653511374,0.0,0.0,0.0,0.0,0.0,1.4210854715202005e-15,0.0,0.0,0.0,0.8,20
