method,episode,episode_reward,avg_delay,avg_energy,avg_deadline_violation,avg_ratio_violation,avg_assoc_violation,avg_schedule_violation,avg_candidate_violation,avg_bw_violation,avg_cpu_violation,avg_rate_violation,avg_nan_count,feasible_ratio,episode_steps
Pure_MADDPG,0,-61955.932784558885,20.445771181789127,505.4700155991911,0.0,0.0,0.0,0.0,0.0,7.105427357601002e-16,0.0,0.0,0.0,0.9,20
Pure_MADDPG,1,-87637.66945948436,19.637969272787885,505.47001061913204,0.0,0.0,0.0,0.0,0.0,9.769962616701378e-16,0.0,0.0,0.0,0.75,20
Pure_MADDPG,2,-65126.44686165522,19.757330821124793,505.4699869221892,0.0,0.0,0.0,0.0,0.0,1.2434497875801752e-15,0.0,0.0,0.0,0.9,20
Pure_MADDPG,3,-70868.16437227852,20.613982629695887,505.4700140653762,0.0,0.0,0.0,0.0,0.0,1.2434497875801752e-15,0.0,0.0,0.0,0.85,20
Pure_MADDPG,4,-79784.25336447844,19.534678651873932,505.4700022659596,0.0,0.0,0.0,0.0,0.0,1.5987211554602255e-15,0.0,0.0,0.0,0.0,20
Pure_MADDPG,5,-73762.64234671685,20.22503881605464,505.47002289183337,0.0,0.0,0.0,0.0,0.0,5.329070518200751e-16,0.0,0.0,0.0,0.85,20
Pure_MADDPG,6,-85069.96511635603,18.591022755543264,505.4700116268174,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.75,20
Pure_MADDPG,7,-84093.58029330724,20.073149310796346,505.4700108718421,0.0,0.0,0.0,0.0,0.0,8.881784197001252e-16,0.0,0.0,0.0,0.75,20
Pure_MADDPG,8,-71642.71625954448,19.162282426899594,505.4700147820715,0.0,0.0,0.0,0.0,0.0,1.2434497875801752e-15,0.0,0.0,0.0,0.85,20
Pure_MADDPG,9,-82509.68788589424,19.381764341118647,505.4699989024181,0.0,0.0,0.0,0.0,0.0,1.3322676295501878e-15,0.0,0.0,0.0,0.8,20
