method,episode,episode_reward,avg_delay,avg_energy,avg_deadline_violation,avg_ratio_violation,avg_assoc_violation,avg_schedule_violation,avg_candidate_violation,avg_bw_violation,avg_cpu_violation,avg_rate_violation,avg_nan_count,feasible_ratio,episode_steps
Random,0,-550298.0368790097,242.9057966796317,506.7686224339576,43.132581855726734,0.0,0.0,0.0,0.0,5.329070518200751e-16,0.0,0.0,0.0,0.0,20
Random,1,-479534.9397717812,201.04882641650565,506.5383693901257,28.691513804501028,0.0,0.0,0.0,0.0,6.217248937900876e-16,0.0,1.9559944937420913e-05,0.0,0.0,20
Random,2,-545347.4993333772,239.60180500257002,506.62253724779555,39.99060243126767,0.0,0.0,0.0,0.0,7.105427357601002e-16,0.0,0.0,0.0,0.0,20
Random,3,-498372.2000832893,218.73884178307648,506.6587867579968,30.81246402789107,0.0,0.0,0.0,0.0,1.2434497875801752e-15,0.0,0.0,0.0,0.05,20
Random,4,-568452.2037058213,240.49545652542474,506.69732761327043,46.60153126319881,0.0,0.0,0.0,0.0,1.2434497875801752e-15,0.0,0.0,0.0,0.0,20
Random,5,-546612.4036145996,239.1253663739812,506.8191600114575,34.462269739520856,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0,20
Random,6,-444556.2623229971,185.50971375054866,506.5664536514133,25.162951781315734,0.0,0.0,0.0,0.0,1.4210854715202005e-15,0.0,0.0,0.0,0.1,20
Random,7,-494082.76541706326,208.5328475754846,506.6133885622056,32.73006700778181,0.0,0.0,0.0,0.0,6.217248937900876e-16,0.0,0.0,0.0,0.05,20
Random,8,-547633.9697552561,238.75146959239387,506.691686547376,36.416710097708055,0.0,0.0,0.0,0.0,1.4210854715202005e-15,0.0,0.0,0.0,0.0,20
Random,9,-598408.1177142496,254.9524957901236,506.67828940910795,44.489934123148984,0.0,0.0,0.0,0.0,1.2434497875801752e-15,0.0,0.00018208073320830214,0.0,0.0,20
Random,10,-510580.9857425229,219.8659552414253,506.69653130858376,37.07001499403928,0.0,0.0,0.0,0.0,3.552713678800501e-16,0.0,0.0,0.0,0.0,20
Random,11,-541028.1046498773,242.480935170504,506.5819887523104,38.16405742849038,0.0,0.0,0.0,0.0,1.4210854715202005e-15,0.0,0.0015600053429274223,0.0,0.0,20
Random,12,-628635.1146100963,266.8142224419169,506.7875360945983,48.07700669211839,0.0,0.0,0.0,0.0,1.3322676295501878e-15,0.0,0.0,0.0,0.0,20
Random,13,-567836.3823925236,247.06931161167176,506.85826677450285,41.8802396425212,0.0,0.0,0.0,0.0,1.2434497875801752e-15,0.0,0.0,0.0,0.0,20
Random,14,-530686.0391169721,234.18641039462076,506.8149529619292,37.333008496301844,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0,20
Random,15,-570503.8710063923,246.77042141676174,506.85187766719355,43.52802723834107,0.0,0.0,0.0,0.0,3.552713678800501e-16,0.0,0.0,0.0,0.0,20
Random,16,-507166.58772502065,217.01928275515758,506.4792970540825,32.03105941099147,0.0,0.0,0.0,0.0,1.2434497875801752e-15,0.0,0.0,0.0,0.0,20
Random,17,-482400.6126972118,211.32347891599366,506.6508883244986,35.78136964969299,0.0,0.0,0.0,0.0,1.5099033134902129e-15,0.0,0.0,0.0,0.05,20
Random,18,-493434.8250579302,206.77643781831065,506.45749672931726,31.74571166576673,0.0,0.0,0.0,0.0,1.3322676295501878e-15,0.0,0.0,0.0,0.0,20
Random,19,-616223.0901014414,268.47180202585196,506.96989287550366,52.26005050064765,0.0,0.0,0.0,0.0,1.3322676295501878e-15,0.0,0.0,0.0,0.0,20
Random,20,-555236.0056464651,236.73644999300996,506.8316597763863,40.34994528035328,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0,20
Random,21,-583996.4824797618,247.0796333781389,506.8513004678915,50.57175373535848,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0,20
Random,22,-486992.7304966768,209.38431574126804,506.6818329559058,32.82286661655284,0.0,0.0,0.0,0.0,1.5987211554602255e-15,0.0,0.0,0.0,0.05,20
Random,23,-549332.7653322165,231.12748421822363,506.8187793580311,38.066460524545526,0.0,0.0,0.0,0.0,1.4210854715202005e-15,0.0,0.0,0.0,0.0,20
Random,24,-534278.3702732518,224.80598804758606,506.7357157296051,36.35982833247164,0.0,0.0,0.0,0.0,8.881784197001252e-16,0.0,0.0001774506658804756,0.0,0.0,20
Random,25,-489456.4985741626,209.62811090861038,506.65483974139335,30.469771515230224,0.0,0.0,0.0,0.0,1.0658141036401502e-15,0.0,0.0,0.0,0.05,20
Random,26,-559929.8764021661,241.13037970199744,506.75520408236787,39.74986711429143,0.0,0.0,0.0,0.0,6.217248937900876e-16,0.0,0.0006423306260982132,0.0,0.0,20
Random,27,-532952.9906861293,226.5291981108716,506.7334130741122,35.177831410211034,0.0,0.0,0.0,0.0,2.042810365310288e-15,0.0,0.0,0.0,0.0,20
Random,28,-436573.46151065384,190.11440689596213,506.5718559250302,25.50528950401128,0.0,0.0,0.0,0.0,5.329070518200751e-16,0.0,0.0,0.0,0.05,20
Random,29,-467508.04595064593,197.3401277463384,506.5737897813236,27.54406329416629,0.0,0.0,0.0,0.0,7.993605777301127e-16,0.0,0.0,0.0,0.05,20
Random,30,-590161.7427526951,268.77738550276183,506.845230024065,42.47006714668995,0.0,0.0,0.0,0.0,5.329070518200751e-16,0.0,0.0,0.0,0.0,20
Random,31,-559230.4951286814,238.19278407318615,506.7795119345152,40.83770431109282,0.0,0.0,0.0,0.0,6.217248937900876e-16,0.0,0.0,0.0,0.0,20
Random,32,-448673.2007317913,205.35857387663447,506.58058298070307,27.824441318908335,0.0,0.0,0.0,0.0,1.2434497875801752e-15,0.0,0.0,0.0,0.0,20
Random,33,-531838.3127967548,237.06476551128404,506.8003770910401,38.3705669911375,0.0,0.0,0.0,0.0,1.2434497875801752e-15,0.0,0.0,0.0,0.0,20
Random,34,-502582.8091254817,227.13863589057468,506.62348781279053,38.172825452918,0.0,0.0,0.0,0.0,5.329070518200751e-16,0.0,0.00024213515848441752,0.0,0.0,20
Random,35,-439549.96465645626,186.01737097365285,506.6389387109096,26.8189255698218,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.05,20
Random,36,-518495.92510296934,228.04331081817003,506.7352931577915,33.42285393338584,0.0,0.0,0.0,0.0,8.881784197001252e-16,0.0,0.0,0.0,0.0,20
Random,37,-546723.1814073147,231.7450731633955,506.52076130256967,35.132171086682156,0.0,0.0,0.0,0.0,1.0658141036401502e-15,0.0,0.00043860559287077006,0.0,0.05,20
