method,episode,episode_reward,avg_delay,avg_energy,avg_deadline_violation,avg_ratio_violation,avg_assoc_violation,avg_schedule_violation,avg_candidate_violation,avg_bw_violation,avg_cpu_violation,avg_rate_violation,avg_nan_count,feasible_ratio,episode_steps
Proposed_full_stage2_fix,0,-140721.19669563283,59.79306492271953,504.9207368822812,0.36305217328675254,0.0,0.0,0.0,0.0,7.105427357601002e-16,0.0,0.0,0.0,0.65,20
Proposed_full_stage2_fix,1,-160757.82729561982,56.124063152942924,505.13696351873097,0.0,0.0,0.0,0.0,0.0,9.769962616701378e-16,0.0,0.0,0.0,0.3,20
Proposed_full_stage2_fix,2,-146782.63120598794,60.202728312428874,504.39066396705203,0.9826368251772504,0.0,0.0,0.0,0.0,1.4210854715202005e-15,0.0,0.0,0.0,0.7,20
Proposed_full_stage2_fix,3,-150768.43780271508,60.489565777540214,505.30777398435987,0.18182864631311918,0.0,0.0,0.0,0.0,1.0658141036401502e-15,0.0,0.0,0.0,0.8,20
Proposed_full_stage2_fix,4,-162667.68026555324,60.31468429153968,504.91056581496866,0.8845144165871212,0.0,0.0,0.0,0.0,2.1316282072803005e-15,0.0,0.0,0.0,0.0,20
Proposed_full_stage2_fix,5,-169405.5771739056,67.58904441867838,504.9128674578971,1.2194151100413408,0.0,0.0,0.0,0.0,1.4210854715202005e-15,0.0,0.0,0.0,0.6,20
Proposed_full_stage2_fix,6,-150785.66190990314,51.42544591216415,505.0969058953486,0.2407907154121814,0.0,0.0,0.0,0.0,2.3092638912203257e-15,0.0,0.0,0.0,0.65,20
Proposed_full_stage2_fix,7,-142641.03688125266,49.42126104812796,504.8241464979866,0.06187152491910135,0.0,0.0,0.0,0.0,6.217248937900876e-16,0.0,0.0,0.0,0.45,20
Proposed_full_stage2_fix,8,-151932.57692162183,59.08829771655695,505.3040618169698,0.5250305348454339,0.0,0.0,0.0,0.0,1.1546319456101628e-15,0.0,0.0,0.0,0.7,20
Proposed_full_stage2_fix,9,-168082.28883701813,62.093674743189105,504.5704268820617,0.40976524252295016,0.0,0.0,0.0,0.0,1.1546319456101628e-15,0.0,0.0,0.0,0.7,20
Proposed_full_stage2_fix,10,-148073.3152313515,57.3246210636572,504.7585622322591,0.4129399654821844,0.0,0.0,0.0,0.0,8.881784197001252e-16,0.0,0.0,0.0,0.8,20
Proposed_full_stage2_fix,11,-131997.41274663576,56.805317917674515,505.17967269265245,0.4156705749539338,0.0,0.0,0.0,0.0,6.217248937900876e-16,0.0,0.0,0.0,0.15,20
Proposed_full_stage2_fix,12,-172986.97310905973,62.75442777988832,504.13635526128417,1.1375865230842521,0.0,0.0,0.0,0.0,1.2434497875801752e-15,0.0,0.0,0.0,0.45,20
Proposed_full_stage2_fix,13,-168482.62636005218,68.25862036880255,505.2678450868496,0.7303601050218387,0.0,0.0,0.0,0.0,2.1316282072803005e-15,0.0,0.0,0.0,0.8,20
Proposed_full_stage2_fix,14,-145982.5201958007,60.51575336686044,505.31638061604474,0.3159967364725362,0.0,0.0,0.0,0.0,3.552713678800501e-16,0.0,0.0,0.0,0.8,20
Proposed_full_stage2_fix,15,-151978.97045658348,59.399755845516935,504.95087051212676,0.24193104798854473,0.0,0.0,0.0,0.0,7.105427357601002e-16,0.0,0.0,0.0,0.8,20
Proposed_full_stage2_fix,16,-148450.86675199852,54.03444207786331,504.5852967453835,0.0,0.0,0.0,0.0,0.0,1.0658141036401502e-15,0.0,0.0,0.0,0.8,20
Proposed_full_stage2_fix,17,-134105.98780973238,55.21961674963974,504.43965504141426,0.45422706681488717,0.0,0.0,0.0,0.0,1.3322676295501878e-15,0.0,0.0,0.0,0.8,20
Proposed_full_stage2_fix,18,-157135.0773677834,54.2994182268528,505.0188602546749,0.8347135001957243,0.0,0.0,0.0,0.0,7.105427357601002e-16,0.0,0.0,0.0,0.5,20
Proposed_full_stage2_fix,19,-153442.57473806958,63.375513517226366,505.23734343941277,0.1491946540099427,0.0,0.0,0.0,0.0,3.552713678800501e-16,0.0,0.0,0.0,0.8,20
Proposed_full_stage2_fix,20,-162600.32001390733,60.75439301325436,505.1075471824862,0.3658942114790224,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.75,20
Proposed_full_stage2_fix,21,-169673.61824059056,65.02021341571776,504.5147955588001,1.1775486931762815,0.0,0.0,0.0,0.0,1.2434497875801752e-15,0.0,0.0,0.0,0.6,20
Proposed_full_stage2_fix,22,-138703.55636632245,51.673928043743196,504.98826561869447,0.43622502608914415,0.0,0.0,0.0,0.0,7.105427357601002e-16,0.0,0.0,0.0,0.7,20
Proposed_full_stage2_fix,23,-163511.09896785885,57.47208707173203,504.75431241079315,0.11409315684221247,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.55,20
Proposed_full_stage2_fix,24,-167883.60104458255,59.5731379392893,505.0471258690344,1.157399679218183,0.0,0.0,0.0,0.0,7.993605777301127e-16,0.0,0.0,0.0,0.6,20
Proposed_full_stage2_fix,25,-146608.7005579229,53.26431406531115,505.1053729016265,1.112183362290144,0.0,0.0,0.0,0.0,2.1316282072803005e-15,0.0,0.0,0.0,0.7,20
Proposed_full_stage2_fix,26,-159619.5722700326,60.6506314817848,505.15543598404537,0.7732007026231248,0.0,0.0,0.0,0.0,7.105427357601002e-16,0.0,0.0,0.0,0.6,20
Proposed_full_stage2_fix,27,-155092.7965032129,55.29262739195294,505.27245005021905,0.22611679475821883,0.0,0.0,0.0,0.0,7.105427357601002e-16,0.0,0.0,0.0,0.7,20
Proposed_full_stage2_fix,28,-153747.13123626047,61.10437563019296,505.12223592299495,1.3671013034889155,0.0,0.0,0.0,0.0,3.552713678800501e-16,0.0,0.0,0.0,0.55,20
Proposed_full_stage2_fix,29,-154998.57527466424,55.27804099601551,504.4940289239453,0.0,0.0,0.0,0.0,0.0,7.993605777301127e-16,0.0,0.0,0.0,0.75,20
Proposed_full_stage2_fix,30,-147249.7210520995,67.70100708059377,505.2547912088974,1.7426110667339891,0.0,0.0,0.0,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.85,20
Proposed_full_stage2_fix,31,-162632.17037594135,60.56514939161203,504.59999436948175,0.3378470444766231,0.0,0.0,0.0,0.0,1.5987211554602255e-15,0.0,0.0,0.0,0.45,20
Proposed_full_stage2_fix,32,-119578.64290082661,54.636449347577084,505.48753497316557,0.19599350620913594,0.0,0.0,0.0,0.0,1.0658141036401502e-15,0.0,0.0,0.0,0.95,20
Proposed_full_stage2_fix,33,-139759.49174963008,60.33662981835862,504.8157603987299,0.34097940040952324,0.0,0.0,0.0,0.0,1.5987211554602255e-15,0.0,0.0,0.0,0.8,20
Proposed_full_stage2_fix,34,-135560.9034572053,62.661656256921376,505.2362005139921,0.12095048074755273,0.0,0.0,0.0,0.0,1.0658141036401502e-15,0.0,0.0,0.0,0.85,20
Proposed_full_stage2_fix,35,-140520.1986982864,50.065436292986796,504.71664162878034,0.5961768270206378,0.0,0.0,0.0,0.0,1.6875389974302379e-15,0.0,0.0,0.0,0.7,20
Proposed_full_stage2_fix,36,-144000.87849311598,57.581926970646236,505.4491676915445,0.024815853274344768,0.0,0.0,0.0,0.0,1.2434497875801752e-15,0.0,0.0,0.0,0.8,20
Proposed_full_stage2_fix,37,-156021.92417520296,53.530366595781196,504.13585132103253,0.975092443725492,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.2,20
Proposed_full_stage2_fix,38,-135703.14225687296,47.41856950109287,505.11698669354763,0.0,0.0,0.0,0.0,0.0,7.993605777301127e-16,0.0,0.0,0.0,0.5,20
Proposed_full_stage2_fix,39,-158692.73752764688,59.315065216970126,505.2560630899049,1.2580890044510904,0.0,0.0,0.0,0.0,8.881784197001252e-16,0.0,0.0,0.0,0.55,20
Proposed_full_stage2_fix,40,-140016.18331467517,59.9296904038977,505.25754084226344,0.009998565653850645,0.0,0.0,0.0,0.0,1.3322676295501878e-15,0.0,0.0,0.0,0.9,20
Proposed_full_stage2_fix,41,-122311.66785760061,50.47517561749716,505.0949545281878,0.06174537660730648,0.0,0.0,0.0,0.0,1.0658141036401502e-15,0.0,0.0,0.0,0.85,20
Proposed_full_stage2_fix,42,-120429.4655782228,53.54165152931072,505.1988110698643,0.0,0.0,0.0,0.0,0.0,1.5987211554602255e-15,0.0,0.0,0.0,0.0,20
Proposed_full_stage2_fix,43,-157316.62802456896,63.126656748831294,505.3534082203537,0.3656998636928857,0.0,0.0,0.0,0.0,2.1316282072803005e-15,0.0,0.0,0.0,0.65,20
Proposed_full_stage2_fix,44,-163993.86880725838,58.30760492524554,505.1901840088716,0.8395385840159346,0.0,0.0,0.0,0.0,1.4210854715202005e-15,0.0,0.0,0.0,0.6,20
Proposed_full_stage2_fix,45,-143313.60499666902,56.49832300175037,504.9184997027511,0.11481178388459731,0.0,0.0,0.0,0.0,7.105427357601002e-16,0.0,0.0,0.0,0.8,20
Proposed_full_stage2_fix,46,-172979.52766321093,71.11210943774931,505.2197324126876,1.2020612130352035,0.0,0.0,0.0,0.0,1.0658141036401502e-15,0.0,0.0,0.0,0.6,20
