method,episode,episode_reward,avg_delay,avg_energy,avg_deadline_violation,avg_ratio_violation,avg_assoc_violation,avg_schedule_violation,avg_candidate_violation,avg_bw_violation,avg_cpu_violation,avg_rate_violation,avg_nan_count,feasible_ratio,episode_steps
Greedy_Simple,0,-291257.08887959586,136.48253093987657,416.92774885616836,9.953472022719357,0.0,0.0,0.0,0.0,7.105427357601002e-16,0.0,0.0,0.0,0.2,20
Greedy_Simple,1,-259516.4484355232,117.18060623269994,421.10602499353456,6.012980486950874,0.0,0.0,0.0,0.0,1.4210854715202005e-15,0.0,0.0,0.0,0.3,20
Greedy_Simple,2,-266573.8865794675,123.77437140292909,418.1167343228608,10.66280908715212,0.0,0.0,0.0,0.0,1.2434497875801752e-15,0.0,0.0,0.0,0.15,20
Greedy_Simple,3,-288719.32807970484,135.2387328243528,425.56582803294094,9.730545870340398,0.0,0.0,0.0,0.0,8.881784197001252e-16,0.0,0.0,0.0,0.1,20
Greedy_Simple,4,-263469.85321494786,121.22899577996789,412.47107409942475,11.719331900488617,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.1,20
Greedy_Simple,5,-304288.8240756049,142.387416135514,413.9984235045143,11.234023334486597,0.0,0.0,0.0,0.0,7.105427357601002e-16,0.0,0.0,0.0,0.3,20
Greedy_Simple,6,-213485.1114137844,95.32035299365978,420.4065978256293,4.552031852211407,0.0,0.0,0.0,0.0,1.9539925233402757e-15,0.0,0.0,0.0,0.3,20
Greedy_Simple,7,-267114.4521586923,122.8494017406097,415.6625388197441,7.4380702772514224,0.0,0.0,0.0,0.0,8.881784197001252e-16,0.0,0.0,0.0,0.25,20
Greedy_Simple,8,-249139.2880741068,116.46276233151562,417.6209809156935,7.8613437927617245,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.35,20
Greedy_Simple,9,-280560.2136619496,130.31878388589192,427.94296428765057,9.533930812287092,0.0,0.0,0.0,0.0,1.865174681370263e-15,0.0,0.0,0.0,0.3,20
Greedy_Simple,10,-245960.62472763236,115.98691442244699,421.34493107182095,5.55989726130197,0.0,0.0,0.0,0.0,1.1546319456101628e-15,0.0,0.0,0.0,0.3,20
Greedy_Simple,11,-243412.10568673015,113.36570207263983,414.4323450688573,8.392054640073368,0.0,0.0,0.0,0.0,1.1546319456101628e-15,0.0,0.0,0.0,0.35,20
Greedy_Simple,12,-290414.7358495967,132.93611548652802,420.328385608984,10.702605560286313,0.0,0.0,0.0,0.0,1.3322676295501878e-15,0.0,0.0,0.0,0.25,20
