method,episode,episode_reward,avg_delay,avg_energy,avg_deadline_violation,feasible_ratio,episode_steps
Greedy,0,-571307.392127635,217.29384202468935,506.7337174687483,6.605085963211306,0.1,20
Greedy,1,-534211.5378184824,196.44290151707773,506.4360405877339,2.3446312938339244,0.2,20
Greedy,2,-547222.4420353203,205.02891646966054,506.48379691849925,5.671533563085115,0.15,20
Greedy,3,-595329.9424683617,228.64650519773346,506.80392133187996,4.788743636822419,0.15,20
Greedy,4,-562021.6398726455,209.19958568337466,506.50603227656285,7.072886508518835,0.0,20
Greedy,5,-582861.2957241355,221.10041293244694,507.01168606453564,6.4590494131651015,0.1,20
Greedy,6,-448637.94176473015,154.09659840342871,506.77847088947436,1.4696119581297622,0.15,20
Greedy,7,-501135.7064192939,180.29670507514544,506.3606815975419,3.0684881333163814,0.15,20
Greedy,8,-509864.47880392225,185.87962287842169,506.58705383620816,3.9977664501117474,0.1,20
Greedy,9,-556816.6189112768,207.42121409774353,506.7343299610525,4.438714017340826,0.15,20
Greedy,10,-526364.5528480324,194.47258177794168,506.429914241564,3.457664561949623,0.25,20
Greedy,11,-472346.50267532264,170.3146351609509,506.3294631585877,3.0094885977188652,0.2,20
Greedy,12,-557956.0612384401,206.1699025005024,507.0217933354505,6.910427892863444,0.1,20
Greedy,13,-580059.6936359579,221.1634564065108,507.07940625118056,4.208134559830437,0.15,20
Greedy,14,-562094.9792964427,213.5682091607373,506.5290995207305,3.8002379400351005,0.1,20
Greedy,15,-612187.9788595606,235.38713659630383,507.42101896835203,7.19242648640882,0.1,20
Greedy,16,-510238.3875343358,186.3401841905151,506.390265306534,1.1377573915733599,0.2,20
Greedy,17,-506668.17101180553,185.7284124091149,506.68652164816876,4.3781897992857015,0.1,20
Greedy,18,-512811.51178048376,184.7823620677984,506.38387297417785,4.5080133493982215,0.1,20
Greedy,19,-574695.547284288,218.96260252419052,507.1895196753766,4.738355616406904,0.1,20
Greedy,20,-533702.0392118882,197.04715489984838,507.0791569387143,2.9091843655805647,0.15,20
Greedy,21,-578383.96198686,216.91137206954153,506.9930737823173,8.52087751403051,0.1,20
Greedy,22,-540270.8976625527,200.8111095875651,506.58182129652306,4.062469515754057,0.15,20
Greedy,23,-518276.67981105077,187.96455019540176,506.7557182298262,3.1487592329326484,0.15,20
Greedy,24,-571623.9016395306,212.38942298630317,506.8481904028064,7.886104085802984,0.05,20
Greedy,25,-513576.689288327,185.81802327499258,506.68337441744745,5.571696320308322,0.05,20
Greedy,26,-524969.1217033416,193.19552660141173,506.420095348605,3.1322348225755485,0.15,20
Greedy,27,-544511.210867757,201.69749589729278,506.5778155643203,3.3438012159461317,0.15,20
Greedy,28,-561558.2209144158,211.07027629372178,506.9791980573905,6.240412035370563,0.1,20
Greedy,29,-485856.2746745497,173.46517168616626,506.3236274638888,1.079912977245319,0.15,20
Greedy,30,-567349.7801505836,219.38926432882604,507.1717891688959,6.161365834519776,0.05,20
Greedy,31,-548046.4315096509,204.1136563475797,506.5854618390602,3.1024749226822212,0.2,20
Greedy,32,-520722.32816686144,196.03674046873283,506.5727523798936,3.873608531428421,0.1,20
Greedy,33,-506200.2689786254,186.979147064698,506.58825100211305,2.902663658546025,0.25,20
Greedy,34,-535767.7929764866,202.39802642929766,506.46430469777897,5.242673249515067,0.2,20
Greedy,35,-504277.6102096057,182.58226364345643,506.5533542870336,2.716813217991036,0.15,20
Greedy,36,-471964.15590612707,169.44334646451696,507.20293732725656,0.38566216764593475,0.25,20
Greedy,37,-461737.8185449444,159.99431334367674,506.2649251067085,3.121611577517462,0.15,20
Greedy,38,-442874.14985139115,153.1524757884872,506.2211674275155,0.07067114149832374,0.2,20
Greedy,39,-513968.2246157835,186.17774284687582,506.79637109254537,5.757368871118261,0.05,20
Greedy,40,-519257.4610090506,193.987731108829,506.42690067188306,1.675524795020668,0.2,20
Greedy,41,-447385.04173675017,157.9709090420743,506.3160357824352,1.485761816069132,0.15,20
Greedy,42,-534604.4755109923,202.0160022362422,506.6438716097626,2.877188728758871,0.0,20
Greedy,43,-542321.793913736,202.4736203879612,506.4757998580204,4.241331739255801,0.2,20
Greedy,44,-524608.3767855443,190.47207434788513,506.67763022567226,5.129676206811816,0.2,20
Greedy,45,-543379.1829137373,202.32354835623272,506.6247260417632,5.651307395156351,0.2,20
Greedy,46,-543446.427733661,203.62097496338706,506.80322671669563,3.2761000911220677,0.2,20
Greedy,47,-555646.5345518736,204.4957860823079,506.4799347692683,7.928909989076627,0.1,20
Greedy,48,-478952.6466270244,170.08270699591927,506.309116341386,3.979154496194302,0.2,20
Greedy,49,-531316.6718855599,195.38679845796702,506.43687297004817,7.225064786790078,0.15,20
Greedy,50,-562817.6289620788,211.62729278921637,506.5202662460667,8.46514941289549,0.15,20
Greedy,51,-500363.45796106133,182.24476097059568,507.14667142867967,1.2109413348135583,0.25,20
Greedy,52,-467822.51000537135,169.14244466996672,506.34388523873986,1.5140955058489978,0.25,20
Greedy,53,-531725.4658238811,195.27223441706695,506.43839311165465,3.1550618620777184,0.15,20
Greedy,54,-580649.7218858211,216.90849175874186,507.0867840005253,9.090452956058314,0.05,20
Greedy,55,-499841.2643745261,186.13706641267282,506.5817489547632,3.8096077222165357,0.1,20
Greedy,56,-497600.4474223169,177.79864701415104,506.47067861004973,4.139774593396904,0.1,20
Greedy,57,-542399.9608870842,201.08981045523208,506.8851266963271,1.681777637944983,0.2,20
Greedy,58,-485426.2874397917,174.11903698744413,506.3296814079994,1.791467900746182,0.15,20
Greedy,59,-592965.9841189967,223.650843893243,506.87070153593066,7.103121362110525,0.05,20
Greedy,60,-508066.82638635515,188.0124662687883,506.8564760258276,1.3486146434371225,0.25,20
Greedy,61,-545535.6778443502,201.05448225527022,506.46514589301603,4.618382683841608,0.15,20
Greedy,62,-510948.73219946923,189.10752461063265,506.89174225104125,1.5692081477451025,0.15,20
Greedy,63,-547471.3344588774,206.5293127467347,506.4901715694509,3.7963160007376002,0.05,20
Greedy,64,-563664.2587099781,211.58932692637592,506.5116181815223,3.477110039151171,0.15,20
Greedy,65,-456572.86849831446,160.38050160275574,506.4140497019557,0.47929185067425806,0.1,20
Greedy,66,-487402.8127693005,174.1436136265318,506.64142602456997,1.706352486718227,0.2,20
Greedy,67,-466476.63491793384,163.490512959214,506.28186443106677,0.5691187945178064,0.2,20
Greedy,68,-481753.2447916132,177.11768563579906,506.41404609922483,1.6900942048680256,0.2,20
Greedy,69,-518808.57488094387,188.88575154887945,506.40033870221384,2.9911444933633673,0.1,20
Greedy,70,-500155.38134563016,182.13542132320188,506.3730213263766,3.7345132929255955,0.2,20
