method,episode,episode_reward,avg_delay,avg_energy,avg_deadline_violation,feasible_ratio,episode_steps
Greedy,0,-71957.72770517707,20.446637118738753,505.4700000000001,0.0,0.85,20
Greedy,1,-97638.7838288728,19.638532826144974,505.4700000000001,0.0,0.7,20
Greedy,2,-75128.38935386552,19.758329603284192,505.4700000000001,0.0,0.8,20
Greedy,3,-80869.33547742166,20.614578358024737,505.4700000000001,0.0,0.8,20
Greedy,4,-89718.23626376789,19.535417254557856,505.4700000000001,0.0,0.0,20
Greedy,5,-83764.16038446057,20.22577529954993,505.4700000000001,0.0,0.8,20
Greedy,6,-95071.24494067568,18.591644022851845,505.4700000000001,0.0,0.7,20
Greedy,7,-94095.16519750617,20.073923456364636,505.4700000000001,0.0,0.7,20
Greedy,8,-81643.66881558386,19.162752681640022,505.4700000000001,0.0,0.8,20
Greedy,9,-92511.53933315675,19.38270168990033,505.4700000000001,0.0,0.7,20
Greedy,10,-79880.59262461893,18.306327065418436,505.4700000000001,0.0,0.8,20
Greedy,11,-66577.35165839946,19.37728183234872,505.4700000000001,0.0,0.85,20
Greedy,12,-93383.64008804974,18.448470244495834,505.4700000000001,0.0,0.7,20
Greedy,13,-82933.25157003585,20.829132203831044,505.4700000000001,0.0,0.8,20
Greedy,14,-71674.95594186339,18.486160977299093,505.4700000000001,0.0,0.85,20
Greedy,15,-84268.40241253728,20.567249231404443,505.4700000000001,0.0,0.8,20
Greedy,16,-86196.3915048555,17.835024885485954,505.4700000000001,0.0,0.75,20
Greedy,17,-73073.9271341038,19.84774997497815,505.4700000000001,0.0,0.85,20
Greedy,18,-95973.41775559152,19.15824724654163,505.4700000000001,0.0,0.7,20
Greedy,19,-76821.34824088271,20.10868852791219,505.4700000000001,0.0,0.8,20
Greedy,20,-89587.69499323572,19.34148376598586,505.4700000000001,0.0,0.75,20
Greedy,21,-89950.48750480507,20.59156784693819,505.4700000000001,0.0,0.75,20
Greedy,22,-83855.63138342078,19.385714823385932,505.4700000000001,0.0,0.75,20
Greedy,23,-98238.96312491808,19.88578178001581,505.4700000000001,0.0,0.7,20
Greedy,24,-97332.55779015277,19.82189832133138,505.4700000000001,0.0,0.7,20
Greedy,25,-89318.8368594738,20.09985491424673,505.4700000000001,0.0,0.75,20
Greedy,26,-84088.0222641855,18.22181508944046,505.4700000000001,0.0,0.75,20
Greedy,27,-91394.02133848067,18.52517117747993,505.4700000000001,0.0,0.7,20
Greedy,28,-82786.4399890438,21.23450198934241,505.4700000000001,0.0,0.8,20
Greedy,29,-95940.82949868838,20.60114307240459,505.4700000000001,0.0,0.7,20
Greedy,30,-52868.525841453746,21.37956292072687,505.4700000000001,0.0,1.0,20
Greedy,31,-90381.03065460816,19.474291927705075,505.4700000000001,0.0,0.75,20
Greedy,32,-54053.50825771256,19.672518181395066,505.4700000000001,0.0,0.95,20
Greedy,33,-66586.22285832599,18.798877049694593,505.4700000000001,0.0,0.85,20
Greedy,34,-55893.13970835003,18.70610530104324,505.4700000000001,0.0,0.95,20
Greedy,35,-88233.50185744117,19.076140389726852,505.4700000000001,0.0,0.75,20
Greedy,36,-79442.16554182106,20.295984636987058,505.4700000000001,0.0,0.8,20
Greedy,37,-96189.55575585514,19.317151327087295,505.4700000000001,0.0,0.7,20
Greedy,38,-90780.28614716101,19.972315595855072,505.4700000000001,0.0,0.75,20
Greedy,39,-90351.65940765305,20.743932801085244,505.4700000000001,0.0,0.75,20
Greedy,40,-71443.64621874204,20.605118588546816,505.4700000000001,0.0,0.85,20
Greedy,41,-72440.72397890007,20.506028537110716,505.4700000000001,0.0,0.85,20
Greedy,42,-63812.78974867289,20.486206146859974,505.4700000000001,0.0,0.0,20
Greedy,43,-80295.50141122988,19.851328406229477,505.4700000000001,0.0,0.8,20
Greedy,44,-95345.51737139617,19.383249609290907,505.4700000000001,0.0,0.7,20
Greedy,45,-80893.98775788776,20.245499664881514,505.4700000000001,0.0,0.8,20
Greedy,46,-78104.764433362,19.20729325657002,505.4700000000001,0.0,0.8,20
Greedy,47,-97150.82209239417,19.704533039902763,505.4700000000001,0.0,0.7,20
Greedy,48,-84763.2931913085,19.417800965028004,505.4700000000001,0.0,0.75,20
Greedy,49,-78482.61996958134,18.67350797203467,505.4700000000001,0.0,0.8,20
Greedy,50,-74400.67010015069,20.057784387325718,505.4700000000001,0.0,0.85,20
Greedy,51,-86414.41060358242,21.065029528198718,505.4700000000001,0.0,0.75,20
Greedy,52,-63631.0766301165,18.980559393828166,505.4700000000001,0.0,0.9,20
Greedy,53,-95334.52694766448,19.914611836278247,505.4700000000001,0.0,0.7,20
Greedy,54,-92697.4065551535,19.988855234080997,505.4700000000001,0.0,0.7,20
Greedy,55,-53670.35088644576,20.67661143850422,505.4700000000001,0.0,0.95,20
Greedy,56,-92677.73183518097,18.83521656460283,505.4700000000001,0.0,0.7,20
