method,episode,episode_reward,avg_delay,avg_energy,avg_deadline_violation,feasible_ratio,episode_steps
Proposed_full_stage2,0,-71957.726854095,20.446637118738753,505.46999836847897,0.0,0.85,20
Proposed_full_stage2,1,-97638.78375113828,19.638532826144974,505.46999937632347,0.0,0.7,20
Proposed_full_stage2,2,-75128.38902532218,19.758329603284192,505.4699974465308,0.0,0.8,20
Proposed_full_stage2,3,-80869.33538720121,20.614578358024737,505.46999929631346,0.0,0.8,20
Proposed_full_stage2,4,-89721.81121873794,19.535417254557856,505.4699985973683,0.0,0.0,20
Proposed_full_stage2,5,-83764.15966315955,20.22577529954993,505.4699985285132,0.0,0.8,20
Proposed_full_stage2,6,-95071.24449771873,18.591644022851845,505.4699991685232,0.0,0.7,20
Proposed_full_stage2,7,-94095.1643142758,20.073923456364636,505.4699981163329,0.0,0.7,20
Proposed_full_stage2,8,-81643.66857785537,19.162752681640022,505.46999952497765,0.0,0.8,20
Proposed_full_stage2,9,-92511.53902540567,19.38270168990033,505.46999771754247,0.0,0.7,20
Proposed_full_stage2,10,-79880.59158119537,18.306327065418436,505.46999785548735,0.0,0.8,20
Proposed_full_stage2,11,-66577.35161892051,19.37728183234872,505.4699996869391,0.0,0.85,20
Proposed_full_stage2,12,-93383.6398117564,18.448470244495834,505.4699979565168,0.0,0.7,20
Proposed_full_stage2,13,-82933.25116004987,20.829132203831044,505.46999895930924,0.0,0.8,20
Proposed_full_stage2,14,-71674.95573527477,18.486160977299093,505.4699994602358,0.0,0.85,20
Proposed_full_stage2,15,-84268.40206432917,20.567249231404443,505.4699991423571,0.0,0.8,20
Proposed_full_stage2,16,-86196.39107435703,17.835024885485954,505.46999670278484,0.0,0.75,20
Proposed_full_stage2,17,-73073.92676810661,19.84774997497815,505.46999717835445,0.0,0.85,20
Proposed_full_stage2,18,-95973.41751327622,19.15824724654163,505.46999814771044,0.0,0.7,20
Proposed_full_stage2,19,-76821.34815976738,20.10868852791219,505.4699993694843,0.0,0.8,20
Proposed_full_stage2,20,-89587.69457582099,19.34148376598586,505.46999895492525,0.0,0.75,20
Proposed_full_stage2,21,-89950.4864957195,20.59156784693819,505.4699970834301,0.0,0.75,20
Proposed_full_stage2,22,-83855.63069211524,19.385714823385932,505.469998613274,0.0,0.75,20
Proposed_full_stage2,23,-98238.96235398306,19.88578178001581,505.46999738007514,0.0,0.7,20
Proposed_full_stage2,24,-97332.55715371823,19.82189832133138,505.46999878269605,0.0,0.7,20
Proposed_full_stage2,25,-89318.83643713966,20.09985491424673,505.4699991310201,0.0,0.75,20
Proposed_full_stage2,26,-84088.02215691064,18.22181508944046,505.46999914338255,0.0,0.75,20
Proposed_full_stage2,27,-91394.02124328294,18.52517117747993,505.4699992813128,0.0,0.7,20
Proposed_full_stage2,28,-82786.43937486134,21.23450198934241,505.4699988279266,0.0,0.8,20
Proposed_full_stage2,29,-95940.82851112551,20.60114307240459,505.4699976195128,0.0,0.7,20
Proposed_full_stage2,30,-52868.52582225897,21.37956292072687,505.4699990402619,0.0,1.0,20
Proposed_full_stage2,31,-90381.02959608847,19.474291927705075,505.46999757768833,0.0,0.75,20
Proposed_full_stage2,32,-54053.508170311165,19.672518181395066,505.4699998377188,0.0,0.95,20
Proposed_full_stage2,33,-66586.22176185579,18.798877049694593,505.46999732509875,0.0,0.85,20
Proposed_full_stage2,34,-55893.13963025611,18.70610530104324,505.4699993654287,0.0,0.95,20
Proposed_full_stage2,35,-88233.50113150358,19.076140389726852,505.4699982705691,0.0,0.75,20
Proposed_full_stage2,36,-79442.16550669438,20.295984636987058,505.46999970932,0.0,0.8,20
Proposed_full_stage2,37,-96189.55496522921,19.317151327087295,505.4699979347497,0.0,0.7,20
Proposed_full_stage2,38,-90780.28578769499,19.972315595855072,505.4699992945475,0.0,0.75,20
Proposed_full_stage2,39,-90351.65899188264,20.743932801085244,505.4699990021677,0.0,0.75,20
Proposed_full_stage2,40,-71443.64606001203,20.605118588546816,505.4699995693448,0.0,0.85,20
Proposed_full_stage2,41,-72440.72384991609,20.506028537110716,505.46999905238164,0.0,0.85,20
Proposed_full_stage2,42,-63813.855507308705,20.486206146859974,505.46999949439294,0.0,0.0,20
Proposed_full_stage2,43,-80295.5011803803,19.851328406229477,505.4699993390501,0.0,0.8,20
Proposed_full_stage2,44,-95345.51700748116,19.383249609290907,505.4699991171926,0.0,0.7,20
Proposed_full_stage2,45,-80893.98689392672,20.245499664881514,505.4699978388703,0.0,0.8,20
