method,episode,episode_reward,avg_delay,avg_energy,avg_deadline_violation,feasible_ratio,episode_steps
Pure_MADDPG,0,-10658328342.880898,4485781.581358535,393.1671001979774,1686750.025606097,0.0,20
Pure_MADDPG,1,-18903929922.21112,8125196.565713925,393.05598704725935,2653520.0412012064,0.0,20
Pure_MADDPG,2,-10893071461.29157,4667468.826962429,392.9273054496468,1558120.8644125536,0.0,20
Pure_MADDPG,3,-19936145976.949993,8659320.221577479,392.73789755550143,2617490.572689999,0.0,20
Pure_MADDPG,4,-14571562194.264017,6303204.736859603,392.76996619276815,1965137.4796843599,0.0,20
Pure_MADDPG,5,-18677674076.467434,8093083.841284009,393.14687904153055,2491490.3903834512,0.0,20
Pure_MADDPG,6,-11868216245.84681,5105117.281520593,392.5262051421072,1657967.7313278916,0.0,20
Pure_MADDPG,7,-19256179108.081318,8308067.342230225,393.08395294129866,2640030.3008231646,0.0,20
Pure_MADDPG,8,-24555414688.111748,10423969.308084063,392.7924728992738,3707461.855439338,0.0,20
Pure_MADDPG,9,-35871169339.87296,15709692.575618828,392.75114035496324,4451767.742919054,0.0,20
Pure_MADDPG,10,-16960576649.136642,7206646.171773894,394.1191814575325,2547270.575874769,0.0,20
Pure_MADDPG,11,-12754530013.010347,5433801.535791224,392.47110334318774,1886914.606795398,0.0,20
Pure_MADDPG,12,-16416702958.937094,7032871.34440575,392.869489870375,2350947.1409001374,0.0,20
Pure_MADDPG,13,-10797058698.408955,4612215.065031503,393.93063569275233,1572614.0868500685,0.0,20
Pure_MADDPG,14,-21627637007.525734,9410366.081038455,392.69312994363077,2806888.8406755165,0.0,20
Pure_MADDPG,15,-23483310663.855804,10189534.637813617,392.9422986727061,3104225.9617239176,0.0,20
Pure_MADDPG,16,-16478025242.936491,7077002.403345625,393.5401773254951,2324005.2430162025,0.0,20
Pure_MADDPG,17,-13072325786.904987,5452779.3315141965,392.81608407150804,2166753.9058301426,0.0,20
Pure_MADDPG,18,-10187895403.695335,4352456.490786077,393.1974227478193,1482965.058993464,0.0,20
Pure_MADDPG,19,-18885691162.9469,8162199.375668129,393.5501641184443,2561278.197080498,0.0,20
Pure_MADDPG,20,-12176425191.017996,5228417.221996954,393.9370401419942,1719575.998867381,0.0,20
Pure_MADDPG,21,-15449878661.68828,6524512.854910527,393.48396005752386,2400839.9183052136,0.0,20
Pure_MADDPG,22,-11870608906.01434,5087293.762563384,393.89129540155363,1696006.1370767087,0.0,20
Pure_MADDPG,23,-5548528709.216878,2302628.7785169967,393.3433750620299,943251.8767060407,0.0,20
Pure_MADDPG,24,-16605430299.336378,7220116.647604237,393.6817924494217,2165181.73036633,0.0,20
Pure_MADDPG,25,-30575469902.23883,13458792.090657067,391.9755349679782,3657871.877311638,0.0,20
Pure_MADDPG,26,-22480223746.40253,9613324.412369873,393.0426248288953,3253559.3378453245,0.0,20
Pure_MADDPG,27,-15391287604.313332,6620891.05642159,392.1561752573535,2149490.299587287,0.0,20
Pure_MADDPG,28,-11328209180.550161,4801993.5100226,393.52512823559283,1724207.6044898606,0.0,20
Pure_MADDPG,29,-12950805209.28828,5459647.2560266135,392.871938380246,2031496.0746882304,0.0,20
Pure_MADDPG,30,-40102684924.00604,17562972.391412023,393.25805314419466,4976725.095464106,0.0,20
Pure_MADDPG,31,-13497881726.190847,5711082.922016678,393.99653268953966,2075702.8661698755,0.0,20
Pure_MADDPG,32,-17963265345.381264,7777329.723899132,392.31276896540305,2408590.5932953986,0.0,20
Pure_MADDPG,33,-13325846642.85338,5702275.953511573,393.00413593548967,1921279.3884293865,0.0,20
Pure_MADDPG,34,-11825521380.728745,5023724.225366937,393.806543549191,1778058.523253914,0.0,20
Pure_MADDPG,35,-10300022112.049795,4336835.313395956,392.49213790262377,1626337.0782304553,0.0,20
Pure_MADDPG,36,-9852964741.69063,4143085.9606618993,393.15157847711356,1566779.6540729501,0.0,20
Pure_MADDPG,37,-35988127926.05993,15916156.077247137,392.54887395900306,4155799.4708484546,0.0,20
Pure_MADDPG,38,-17476105118.69263,7681598.81104849,392.7714012214732,2112893.2269996167,0.0,20
Pure_MADDPG,39,-14738575999.343481,6314327.392542846,392.71275406419363,2109905.4603366842,0.0,20
Pure_MADDPG,40,-30769667484.712738,13281725.520797279,392.88457992142867,4206201.152348722,0.0,20
Pure_MADDPG,41,-57993687734.28382,25830463.17892895,392.3297419082381,6332746.97653625,0.0,20
Pure_MADDPG,42,-13004805510.111113,5593876.098501164,392.4307011007613,1817038.76889032,0.0,20
Pure_MADDPG,43,-7711486583.014713,3298847.8581551174,392.4995705916783,1113775.7593709007,0.0,20
Pure_MADDPG,44,-14831477345.696934,6349073.29277351,393.05425236273567,2133316.855314001,0.0,20
Pure_MADDPG,45,-13950766747.430826,6013954.0739598945,393.0521550491414,1922845.3949629322,0.0,20
Pure_MADDPG,46,-9382420555.764702,3960152.537049087,393.50454434910273,1462101.3010281029,0.0,20
Pure_MADDPG,47,-17316668377.069706,7373533.023631734,393.2922800231137,2569587.6607986833,0.0,20
Pure_MADDPG,48,-15914749542.090332,6760916.996601008,393.1641322464742,2392901.384298007,0.0,20
Pure_MADDPG,49,-10778783526.960821,4600003.655931701,393.7264700792996,1578761.39764657,0.0,20
Pure_MADDPG,50,-11532992190.358189,4967809.666138271,393.2479924340986,1597359.3258714403,0.0,20
Pure_MADDPG,51,-15805862527.716595,6802889.069713661,393.0964825498304,2200068.9653160875,0.0,20
Pure_MADDPG,52,-15790944396.09784,6831036.81813848,392.69788806723693,2128855.5807567956,0.0,20
Pure_MADDPG,53,-9595980779.483728,4090639.4106324418,393.2599264429972,1414688.9444277484,0.0,20
Pure_MADDPG,54,-12935275879.469353,5473106.449214527,393.6469059470783,1989048.948159463,0.0,20
Pure_MADDPG,55,-14834227735.408728,6324713.080289839,392.52240040658256,2184787.6163976425,0.0,20
Pure_MADDPG,56,-17090611335.531599,7272882.949579021,392.5376379562803,2544829.831734459,0.0,20
Pure_MADDPG,57,-15633731968.045393,6627266.868372021,392.95492571093666,2379182.7191605205,0.0,20
Pure_MADDPG,58,-11978394435.094582,5173996.994485425,393.4863735457633,1630385.0188752448,0.0,20
