method,episode,episode_reward,avg_delay,avg_energy,avg_deadline_violation,feasible_ratio,episode_steps
Random,0,-608619.3280556184,229.85536437914084,507.21889914858747,18.81885707366804,0.05,20
Random,1,-505492.6255302699,179.23171256665756,506.9511218732323,7.85019642827839,0.1,20
Random,2,-570316.4771859464,211.84330530036428,506.93077719134726,15.036045202575469,0.05,20
Random,3,-542123.106464481,200.74802111306582,507.18182589183004,7.499891478865967,0.15,20
Random,4,-616596.7098606571,228.16134852731437,506.83059336324925,23.668930655961656,0.0,20
Random,5,-607961.536831621,230.62567091388524,507.539803908101,12.219607561203906,0.15,20
Random,6,-496659.72971550183,174.69384462766084,507.20170824903164,8.142694679225379,0.15,20
Random,7,-547913.8806524487,199.06231675941314,506.84333793467493,12.136946140433835,0.1,20
Random,8,-564971.1847966819,210.07823084536594,507.3062785143537,10.40548247780587,0.2,20
Random,9,-588125.6140528758,217.57859671655538,506.9812458735091,15.29193489527438,0.1,20
Random,10,-571648.8293929653,210.78019094237098,507.28426423781076,15.704881483250162,0.05,20
Random,11,-509545.0330300846,186.88886532868779,507.1459377619036,6.77176263003769,0.15,20
Random,12,-614665.3944711207,228.55440634524052,507.1747916690824,18.82089448296898,0.1,20
Random,13,-633403.3744813123,241.68834747778655,507.41491331356536,16.378009179268975,0.1,20
Random,14,-581068.7012083475,217.58555761292374,507.48329908885796,14.530146251106814,0.1,20
Random,15,-617251.2412465792,232.7402713041876,507.617405483704,17.48184726457955,0.0,20
Random,16,-556479.258961933,205.49482816333813,506.4792970540825,8.974091865782512,0.2,20
Random,17,-549971.6737444915,202.90580216898508,507.07217172577975,13.273055509550641,0.1,20
Random,18,-551127.9227869592,201.34779561570684,506.45749672931726,9.617304005155063,0.15,20
Random,19,-656096.255107623,249.8605511997761,507.6666431454125,24.247206274424997,0.0,20
Random,20,-597791.3726260699,222.55777255397493,507.52633219494265,15.762896734373502,0.05,20
Random,21,-635669.7270030509,236.15507406164693,507.4581197067246,27.165666721244055,0.0,20
Random,22,-551710.0081446411,202.19632044044016,507.3385655428133,12.393447860617268,0.15,20
Random,23,-608200.380179482,226.65293611462863,507.51760358213204,15.352847619742525,0.1,20
Random,24,-560483.8362806685,203.9363481577972,507.5808448098219,13.326225482926116,0.1,20
