method,episode,episode_reward,avg_delay,avg_energy,avg_deadline_violation,feasible_ratio,episode_steps
Proposed_full_stage2,0,-51957.726914860796,20.446637118738753,505.469998490362,0.0,0.95,20
Proposed_full_stage2,1,-77638.78375560182,19.638532826144974,505.4699994138697,0.0,0.8,20
Proposed_full_stage2,2,-55128.389052579594,19.758329603284192,505.46999765057933,0.0,0.95,20
Proposed_full_stage2,3,-60869.3354005671,20.614578358024737,505.4699993976225,0.0,0.9,20
Proposed_full_stage2,4,-69721.75706661833,19.535417254557856,505.4699986800263,0.0,0.0,20
Proposed_full_stage2,5,-63764.159691698005,20.22577529954993,505.46999868927986,0.0,0.9,20
Proposed_full_stage2,6,-75071.24451382135,18.591644022851845,505.46999920058,0.0,0.8,20
Proposed_full_stage2,7,-74095.16434715396,20.073923456364636,505.4699982353374,0.0,0.85,20
Proposed_full_stage2,8,-61643.668589317465,19.162752681640022,505.4699995804093,0.0,0.9,20
Proposed_full_stage2,9,-72511.53905421775,19.38270168990033,505.46999792648376,0.0,0.85,20
Proposed_full_stage2,10,-59880.591639788465,18.306327065418436,505.46999813967204,0.0,0.9,20
Proposed_full_stage2,11,-48863.96365897228,19.37728183234872,505.46999971374197,0.0,1.0,20
Proposed_full_stage2,12,-73383.63984005066,18.448470244495834,505.4699981564668,0.0,0.8,20
Proposed_full_stage2,13,-62933.25118950083,20.829132203831044,505.4699990310477,0.0,0.9,20
Proposed_full_stage2,14,-51674.955745965664,18.486160977299093,505.46999952413717,0.0,0.95,20
Proposed_full_stage2,15,-64268.4020982369,20.567249231404443,505.46999922178503,0.0,0.9,20
Proposed_full_stage2,16,-66196.3910972463,17.835024885485954,505.4699968819347,0.0,0.85,20
Proposed_full_stage2,17,-53073.9267972206,19.84774997497815,505.46999739757393,0.0,0.95,20
Proposed_full_stage2,18,-75973.41758061809,19.15824724654163,505.4699986397124,0.0,0.8,20
Proposed_full_stage2,19,-56821.34816377827,20.10868852791219,505.4699994000621,0.0,0.95,20
Proposed_full_stage2,20,-69587.69451660677,19.34148376598586,505.46999906369695,0.0,0.85,20
