method,episode,episode_reward,avg_delay,avg_energy,avg_deadline_violation,feasible_ratio,episode_steps
Random,0,-2961007830.08045,1176281.8468549408,507.21889914858747,608432.7235245111,0.0,20
Random,1,-4778966758.471369,1962784.0616130817,506.9511218732323,853359.8047053497,0.0,20
Random,2,-6358776181.640181,2602348.130236431,506.93077719134726,1154063.7117223197,0.0,20
Random,3,-3854260363.299197,1612531.4830966596,507.18182589183004,629176.9457702244,0.0,20
Random,4,-2650362293.8272505,1094812.1626644514,506.83059336324925,460706.9629240213,0.0,20
Random,5,-1949198825.5267365,774860.9984285614,507.539803908101,399452.7426637884,0.0,20
Random,6,-2361588658.5986557,974880.0838632507,507.20170824903164,411789.9449560126,0.0,20
Random,7,-1965098127.2505467,807182.7420568252,506.84333793467493,350698.2938939733,0.0,20
Random,8,-6505139679.555054,2633312.7737790216,507.3062785143537,1238490.0185331157,0.0,20
Random,9,-8371491980.852257,3454331.9448616663,506.9812458735091,1462793.7971190508,0.0,20
Random,10,-1904491890.0910466,778017.2510798695,507.28426423781076,348433.3379486052,0.0,20
Random,11,-12833800983.546257,5275285.751948346,507.1459377619036,2283219.2867336185,0.0,20
Random,12,-8485499677.920021,3548700.3878153143,507.1747916690824,1388061.666788663,0.0,20
Random,13,-1193427089.9789371,470101.56263465167,507.41491331356536,253202.0861027326,0.0,20
Random,14,-3790557303.502978,1549901.2907623183,507.48329908885796,690739.6784156982,0.0,20
Random,15,-3081254835.6502028,1256126.8091286097,507.617405483704,568977.5782230011,0.0,20
Random,16,-2598649834.6559353,1025234.9305095182,506.4792970540825,548148.8266935403,0.0,20
Random,17,-1900634217.8715568,749364.0791046259,507.07217172577975,401892.0289896796,0.0,20
Random,18,-1045922502.497652,439678.1232157329,506.45749672931726,166528.07694964795,0.0,20
Random,19,-4014444570.693127,1670267.4168524572,507.6666431454125,673892.3646295499,0.0,20
Random,20,-3216204815.726006,1307411.4261101896,507.52633219494265,601350.4380908267,0.0,20
Random,21,-2447355424.668584,980186.9157494173,507.4581197067246,486951.9543122084,0.0,20
Random,22,-1593319049.5861545,659142.0826455548,507.3385655428133,275009.18317,0.0,20
Random,23,-975915589.6729652,392280.937603926,507.51760358213204,191314.3339913223,0.0,20
Random,24,-4660165942.59948,1895152.017764679,507.5808448098219,869823.353437881,0.0,20
Random,25,-2625157657.0943522,1055172.3943949786,507.13025405666406,514782.7679709351,0.0,20
Random,26,-6869199150.602392,2703123.660369343,507.4080326444199,1462923.6645431374,0.0,20
Random,27,-2717411237.627306,1089298.3593360079,507.34556635887765,538779.5159354284,0.0,20
Random,28,-2355557651.967016,948896.8614640571,507.2730319701409,457742.7321599054,0.0,20
Random,29,-1006562495.831586,408190.9972137073,507.14702355453517,190145.15625031237,0.0,20
Random,30,-5424129101.094892,2143968.8466730635,507.32981021497636,1136181.211160855,0.0,20
Random,31,-2523550117.134801,1028982.3162130574,507.3596262011063,465553.29679266363,0.0,20
Random,32,-3930937448.670608,1631475.8250930603,507.0353470515355,667975.6077913989,0.0,20
Random,33,-1628037030.4221532,638514.7749024801,507.2938191739405,350997.2847583663,0.0,20
Random,34,-4404372789.908462,1719679.8272011024,507.01848649350467,965002.9451490918,0.0,20
Random,35,-792892559.9339006,322750.6843954832,507.2747859759117,147360.2460318795,0.0,20
Random,36,-3157690556.447355,1332721.3572562728,507.3186141057378,492228.78180224,0.0,20
Random,37,-8744610500.696985,3696639.3664433025,506.66926951755306,1351293.6027891063,0.0,20
Random,38,-3235335903.317644,1314719.264444403,506.99471196838886,605865.7423289213,0.0,20
Random,39,-501924206.1788412,205652.6233083637,507.4956072415965,90589.32103304974,0.0,20
Random,40,-11857986267.176754,4870700.602136733,507.0236565588516,2116574.145864244,0.0,20
Random,41,-4184869865.566994,1776792.6744575049,507.07767758989155,631272.905492143,0.0,20
Random,42,-5586246569.015722,2275417.3357588835,506.72072913751117,1035401.079887821,0.0,20
Random,43,-877600318.3277249,361217.72634876147,507.3101268979809,155143.34223671054,0.0,20
Random,44,-1303100659.7430248,519910.6137327441,507.55726171185233,263241.79827362567,0.0,20
Random,45,-1108497538.2855206,454028.57719608565,507.19422876156307,200419.38142099156,0.0,20
Random,46,-677314998.1224935,266331.9360496603,507.5141380455525,144630.8524786791,0.0,20
Random,47,-3343981876.7408123,1338663.8591498206,507.05901966489216,666615.7650635312,0.0,20
Random,48,-1520602437.0529404,627379.9016091598,507.2767412134003,265815.68361444137,0.0,20
Random,49,-1827418280.2838802,726320.1163492987,506.4875724863215,374756.3976937453,0.0,20
Random,50,-2334258852.27189,936992.8093231404,507.5242137959449,460257.87138550635,0.0,20
Random,51,-1427611267.687143,594818.2943564776,507.5675535049804,237949.2975019444,0.0,20
Random,52,-2240286983.23491,908304.2861999602,506.94199459866405,423668.22202977305,0.0,20
Random,53,-1600764190.846118,639422.837000856,507.4167089045175,321882.37073428294,0.0,20
